CONCLIENTE,dataNascimentoCliente,sexoCliente,CONINSCRICAO,CONPRODUTO,periodicidadeCobranca,parcelamento,CONITEMCONTRATADO,codigoSistemaItemContratado,dataInicioVigenciaCobertura,prazoContribuicao,prazoCobertura,prazoDecrescimoItemContratado,prazoCertoRendaItemContratado,prazoMinimoGarantidoRendaItemContratado,indiceReajusteItemContratado,valorCapitalSeguradoItemContratadoInicial,CONITEMCONTRATADOBENEFICIARIO,percentualParticipacaoBeneficio,CONBENEFICIARIO,dataNascimentoBeneficiario,sexoBeneficiario
4557153,1993-11-24,F,16069241,1072,MENSAL,1,94648030,204377,2022-01-06,10,10,,,,IPCA,400000.0,1857493.0,100.0,3410403.0,1991-08-15,NÃO INFORMADO
474058,1975-05-25,M,16068509,1074,MENSAL,1,94647978,204374,2022-01-15,10,9999,,,,IPCA,435373.46,,,,,
1374853,1981-04-11,M,16068422,1072,MENSAL,1,94647977,204377,2022-01-15,10,10,,,,IPCA,1500000.0,,,,,
1374853,1981-04-11,M,16068510,1074,MENSAL,1,94647806,204374,2022-01-15,10,9999,,,,IPCA,501121.86,,,,,
836206,1947-07-30,M,16068658,1072,MENSAL,1,94647802,204377,2022-01-02,10,10,,,,IPCA,400000.0,,,,,
474058,1975-05-25,M,16068374,1072,MENSAL,1,94647801,204377,2022-01-15,20,20,,,,IPCA,1000000.0,,,,,
981969,1965-10-04,M,16069305,1075,MENSAL,1,94647435,204375,2022-01-11,9999,9999,10.0,,,IPCA,450000.0,,,,,
7503402,1983-09-04,M,16069913,1072,MENSAL,1,94647418,204377,2022-01-06,20,20,,,,IPCA,400000.0,,,,,
7502159,1979-12-04,M,16068839,1072,MENSAL,1,94647342,204377,2022-01-11,20,20,,,,IPCA,563571.95,,,,,
7501391,1971-04-01,M,16068492,895,MENSAL,1,94647055,203045,2022-01-16,20,9999,,,,IPCA,84098.48,1427477.0,100.0,3617886.0,1977-07-02,FEMININO
7501392,1979-09-10,F,16068493,895,MENSAL,1,94647053,203045,2022-01-16,20,9999,,,,IPCA,69940.05,1425141.0,100.0,3617887.0,1975-03-15,MASCULINO
7498523,1985-10-06,M,16029390,896,MENSAL,1,94633300,203046,2022-01-06,9999,9999,20.0,,,IPCA,400000.0,1841936.0,100.0,3617414.0,1985-12-07,NÃO INFORMADO
7498755,1990-03-14,M,16029523,896,MENSAL,1,94633291,203046,2022-01-11,30,9999,30.0,,,IPCA,400000.0,1847535.0,100.0,3617431.0,1988-03-21,MASCULINO
5607635,1955-08-22,F,16066648,895,MENSAL,1,94633290,203045,2022-01-11,9999,9999,,,,IPCA,33599.54,1841660.0,100.0,3617724.0,1979-07-13,FEMININO
2007234,1964-01-02,M,16066649,895,MENSAL,1,94633289,203045,2022-02-02,9999,9999,,,,IPCA,308131.63,1847433.0,100.0,1159330.0,1991-07-04,MASCULINO
711849,1971-01-17,M,16052550,1072,MENSAL,1,94633147,204377,2022-01-31,25,25,,,,IPCA,500000.0,1829679.0,100.0,3460749.0,1973-06-08,NÃO INFORMADO
7501042,1977-02-13,F,16029646,1075,ANUAL,1,94632536,204375,2022-01-11,9999,9999,30.0,,,IPCA,400000.0,1403958.0,80.0,3617516.0,2010-09-16,MASCULINO
7501042,1977-02-13,F,16029646,1075,ANUAL,1,94632536,204375,2022-01-11,9999,9999,30.0,,,IPCA,400000.0,1404569.0,20.0,3617517.0,1980-09-14,MASCULINO
2962834,1967-01-05,F,16025090,1072,MENSAL,1,94394147,204377,2022-01-11,15,15,,,,IPCA,500000.0,,,,,
1001869,1973-04-28,M,16020894,1074,MENSAL,1,94394143,204374,2022-01-11,10,9999,,,,IPCA,400000.0,,,,,
3458632,1983-01-20,M,16024986,1075,MENSAL,1,94394111,204375,2022-01-06,20,9999,20.0,,,IPCA,1056216.98,1878555.0,100.0,3617005.0,1984-08-06,NÃO INFORMADO
5702607,1990-06-11,M,16017090,1072,MENSAL,1,94394108,204377,2022-01-11,10,10,,,,IPCA,1400000.0,1874730.0,50.0,3616692.0,1990-02-04,NÃO INFORMADO
5702607,1990-06-11,M,16017090,1072,MENSAL,1,94394108,204377,2022-01-11,10,10,,,,IPCA,1400000.0,1875036.0,50.0,3616693.0,1987-01-26,MASCULINO
5200982,1972-01-26,M,16017086,1072,MENSAL,1,94394099,204377,2022-01-06,10,10,,,,IPCA,400000.0,1878566.0,100.0,3665488.0,1975-01-09,
4592141,1953-07-18,F,16020794,1073,MENSAL,1,94393281,204373,2022-02-03,9999,9999,,,,IPCA,800000.0,1881830.0,100.0,783609.0,1979-04-25,MASCULINO
5479828,1976-11-08,F,16017653,895,MENSAL,1,94392890,203045,2022-01-05,9999,9999,,,,IPCA,100000.0,1840850.0,100.0,3612978.0,1968-08-13,NÃO INFORMADO
7495734,1984-02-02,M,16020569,1075,MENSAL,1,94392396,204375,2022-01-06,9999,9999,10.0,,,IPCA,450000.0,1779875.0,100.0,3616838.0,1978-01-27,MASCULINO
3184834,1981-11-13,F,16024942,1072,MENSAL,1,94392375,204377,2022-01-11,20,20,,,,IPCA,400000.0,,,,,
3850624,1968-08-11,F,16016589,895,MENSAL,1,94391786,203045,2022-01-11,15,9999,,,,IPCA,31915.6,1219871.0,70.0,2560158.0,2007-07-10,MASCULINO
3850624,1968-08-11,F,16016589,895,MENSAL,1,94391786,203045,2022-01-11,15,9999,,,,IPCA,31915.6,1219973.0,30.0,2321047.0,1946-11-27,FEMININO
4524822,1966-11-10,M,16012962,1072,MENSAL,1,94353389,204377,2022-01-06,15,15,,,,IPCA,600000.0,1874731.0,50.0,3616225.0,2001-07-10,MASCULINO
4524822,1966-11-10,M,16012962,1072,MENSAL,1,94353389,204377,2022-01-06,15,15,,,,IPCA,600000.0,1875037.0,50.0,2654717.0,1974-09-30,NÃO INFORMADO
2720180,1978-04-08,F,16012928,1072,MENSAL,1,94353373,204377,2022-01-11,10,10,,,,IPCA,400000.0,1881088.0,50.0,3616210.0,2014-11-27,MASCULINO
2720180,1978-04-08,F,16012928,1072,MENSAL,1,94353373,204377,2022-01-11,10,10,,,,IPCA,400000.0,1881803.0,50.0,3616209.0,1981-07-23,NÃO INFORMADO
5257735,1976-06-06,F,16010546,895,MENSAL,1,94352346,203045,2022-01-11,9999,9999,,,,IPCA,360000.0,1862574.0,50.0,3615667.0,1990-01-25,MASCULINO
5257735,1976-06-06,F,16010546,895,MENSAL,1,94352346,203045,2022-01-11,9999,9999,,,,IPCA,360000.0,1862983.0,50.0,3615668.0,1977-03-26,NÃO INFORMADO
7487294,1980-11-23,F,16010301,1072,MENSAL,1,94351285,204377,2022-01-11,30,30,,,,IPCA,1000000.0,1224437.0,100.0,3615587.0,2015-01-14,FEMININO
3451932,1958-07-31,M,16003142,895,MENSAL,1,94325557,203045,2022-01-02,9999,9999,,,,IPCA,144372.76,1841801.0,100.0,3615279.0,1949-07-10,FEMININO
1610031,1979-07-15,M,16001103,1072,MENSAL,1,94325083,204377,2022-01-06,20,20,,,,IPCA,516093.57,,,,,
3870285,1959-09-11,M,16003632,895,MENSAL,1,94325052,203045,2022-01-02,9999,9999,,,,IPCA,151172.38,1732055.0,100.0,3615420.0,1949-07-10,FEMININO
2387822,1985-02-04,M,15983651,1072,MENSAL,1,94277249,204377,2022-01-02,20,20,,,,IPCA,500000.0,1863363.0,100.0,3613382.0,1985-04-10,MASCULINO
7480658,1955-06-06,F,15985929,896,MENSAL,1,94277186,203046,2022-01-06,20,9999,20.0,,,IPCA,400000.0,1841903.0,100.0,3613716.0,1984-04-05,FEMININO
7480658,1955-06-06,F,15985929,896,MENSAL,1,94277186,203046,2022-01-06,20,9999,20.0,,,IPCA,400000.0,1842667.0,50.0,3613717.0,1957-09-29,MASCULINO
7465565,1983-09-01,F,15934277,1072,MENSAL,1,94116112,204377,2022-01-02,20,20,,,,IPCA,1042000.0,1207714.0,33.0,3609471.0,2018-11-02,MASCULINO
7465565,1983-09-01,F,15934277,1072,MENSAL,1,94116112,204377,2022-01-02,20,20,,,,IPCA,1042000.0,1207816.0,33.0,3609470.0,2015-07-14,MASCULINO
7465565,1983-09-01,F,15934277,1072,MENSAL,1,94116112,204377,2022-01-02,20,20,,,,IPCA,1042000.0,1207867.0,34.0,3609469.0,1984-07-31,NÃO INFORMADO
2250275,1956-11-20,F,15868244,895,MENSAL,1,93859863,203045,2022-01-05,9999,9999,,,,IPCA,36772.92,1805574.0,50.0,2570410.0,1988-01-08,MASCULINO
2250275,1956-11-20,F,15868244,895,MENSAL,1,93859863,203045,2022-01-05,9999,9999,,,,IPCA,36772.92,1805778.0,50.0,3596664.0,1992-01-17,MASCULINO
3264028,1966-02-03,F,15845375,895,MENSAL,1,93786656,203045,2022-01-11,9999,9999,,,,IPCA,55135.11,1828927.0,50.0,3595613.0,2002-05-06,MASCULINO
3264028,1966-02-03,F,15845375,895,MENSAL,1,93786656,203045,2022-01-11,9999,9999,,,,IPCA,55135.11,1829743.0,50.0,3595614.0,1999-03-05,FEMININO
3899754,1952-09-18,M,15834087,895,MENSAL,1,93709492,203045,2022-01-05,9999,9999,,,,IPCA,35000.0,,,,,
1989064,1979-12-29,M,15813300,895,MENSAL,1,93597499,203045,2022-01-05,9999,9999,,,,IPCA,146269.97,1804441.0,100.0,649784.0,2003-07-21,MASCULINO
3150021,1955-01-20,F,15805238,895,MENSAL,1,93555061,203045,2022-01-05,9999,9999,,,,IPCA,67199.08,,,,,
7575603,1988-04-29,M,16259799,1072,MENSAL,1,95685211,204377,2022-01-26,10,10,,,,IPCA,500000.0,,,,,
7575457,1980-06-14,M,16259515,1073,MENSAL,1,95684726,204373,2022-02-11,20,9999,,,,IPCA,400000.0,1839515.0,100.0,3629369.0,1983-01-21,NÃO INFORMADO
7528777,1953-02-13,M,16259923,1075,MENSAL,1,95684721,204375,2022-01-11,20,9999,20.0,,,IPCA,400000.0,1825542.0,100.0,3736939.0,1960-08-16,NÃO INFORMADO
7529739,1968-04-23,M,16259817,1072,MENSAL,1,95684718,204377,2022-01-11,10,10,,,,IPCA,400000.0,1824429.0,100.0,3736968.0,1970-09-23,NÃO INFORMADO
7575485,1987-05-29,F,16259376,1075,MENSAL,1,95684673,204375,2022-01-08,20,9999,10.0,,,IPCA,400000.0,,,,,
7576052,1992-07-20,M,16260086,1075,MENSAL,1,95684667,204375,2022-01-08,20,9999,10.0,,,IPCA,400000.0,,,,,
7576018,1990-04-23,F,16260070,1075,MENSAL,1,95684661,204375,2022-01-08,20,9999,10.0,,,IPCA,400000.0,,,,,
4856951,1962-09-12,M,16259265,1072,MENSAL,1,95684652,204377,2022-01-16,10,10,,,,IPCA,400000.0,1799526.0,100.0,3629372.0,1969-04-15,NÃO INFORMADO
7526235,1981-07-27,M,16259975,1075,MENSAL,1,95684599,204375,2022-01-06,9999,9999,20.0,,,IPCA,400000.0,1615909.0,34.0,3736904.0,1986-01-06,NÃO INFORMADO
7526235,1981-07-27,M,16259975,1075,MENSAL,1,95684599,204375,2022-01-06,9999,9999,20.0,,,IPCA,400000.0,1616062.0,33.0,3736903.0,2016-04-23,MASCULINO
7526235,1981-07-27,M,16259975,1075,MENSAL,1,95684599,204375,2022-01-06,9999,9999,20.0,,,IPCA,400000.0,1616419.0,33.0,3736902.0,2018-08-13,MASCULINO
7503976,1967-10-25,M,16256665,1072,MENSAL,1,95666385,204377,2022-01-16,10,10,,,,IPCA,691000.0,,,,,
7574780,1970-01-10,F,16256662,1072,MENSAL,1,95666365,204377,2022-01-11,10,10,,,,IPCA,1000000.0,1903448.0,50.0,3629019.0,1987-06-10,MASCULINO
7574780,1970-01-10,F,16256662,1072,MENSAL,1,95666365,204377,2022-01-11,10,10,,,,IPCA,1000000.0,1904060.0,50.0,3629018.0,1988-04-28,MASCULINO
7572767,1983-12-16,M,16250235,1072,MENSAL,1,95666364,204377,2022-02-06,30,30,,,,IPCA,1500000.0,,,,,
1922862,1978-05-31,F,16257140,1073,MENSAL,1,95666239,204373,2022-01-11,9999,9999,,,,IPCA,566266.16,1886733.0,50.0,3629172.0,2017-04-05,MASCULINO
1922862,1978-05-31,F,16257140,1073,MENSAL,1,95666239,204373,2022-01-11,9999,9999,,,,IPCA,566266.16,1886988.0,50.0,3629171.0,2014-11-14,MASCULINO
1999451,1979-05-29,M,16256988,1074,MENSAL,1,95666165,204374,2022-01-26,10,9999,,,,IPCA,400000.0,,,,,
7574006,1972-03-02,M,16252922,1072,MENSAL,1,95666158,204377,2022-01-08,10,10,,,,IPCA,400000.0,,,,,
7573844,1968-09-02,F,16250978,1072,MENSAL,1,95665996,204377,2022-01-03,15,15,,,,IPCA,5500000.0,1828867.0,100.0,3628534.0,1962-04-13,NÃO INFORMADO
3928468,1957-12-21,M,16250709,1072,MENSAL,1,95665995,204377,2022-01-06,10,10,,,,IPCA,400000.0,,,,,
7316920,1993-04-12,F,16250994,1075,MENSAL,1,95665946,204375,2022-02-03,9999,9999,30.0,,,IPCA,400000.0,,,,,
7574778,1984-03-02,F,16256650,1072,MENSAL,1,95665939,204377,2022-01-11,10,10,,,,IPCA,500000.0,1778136.0,100.0,3629016.0,1984-02-12,NÃO INFORMADO
5625524,1973-02-02,M,16250861,1072,MENSAL,1,95665845,204377,2022-01-26,20,20,,,,IPCA,800000.0,1585339.0,100.0,2875637.0,1979-07-21,NÃO INFORMADO
7574748,1971-07-09,M,16256564,1072,MENSAL,1,95665791,204377,2022-01-11,15,15,,,,IPCA,1200000.0,,,,,
7571094,1965-10-30,F,16238847,688,MENSAL,1,95595657,151019,2022-01-21,10,10,,,,IPCA,50000.0,1915573.0,100.0,3628155.0,1963-08-21,NÃO INFORMADO
338196,1980-04-30,M,16237140,1073,MENSAL,1,95595083,204373,2022-01-07,9999,9999,,,,IPCA,1598741.32,,,,,
7569278,1949-12-22,M,16234143,1073,ANUAL,1,95595075,204373,2022-01-31,9999,9999,,,,IPCA,883861.61,1908473.0,100.0,3627727.0,1947-06-28,NÃO INFORMADO
7572360,1968-09-24,M,16241561,1072,MENSAL,1,95595049,204377,2022-01-21,10,10,,,,IPCA,400000.0,1903499.0,100.0,3628282.0,1970-04-18,NÃO INFORMADO
951427,1986-08-09,M,16235388,1072,MENSAL,1,95595043,204377,2022-01-16,25,25,,,,IPCA,415000.0,1902282.0,100.0,3627963.0,1988-10-02,NÃO INFORMADO
328175,1972-07-13,M,16234419,1072,MENSAL,1,95594986,204377,2022-01-11,10,10,,,,IPCA,1100000.0,1908900.0,10.0,3627857.0,1967-04-10,NÃO INFORMADO
328175,1972-07-13,M,16234419,1072,MENSAL,1,95594986,204377,2022-01-11,10,10,,,,IPCA,1100000.0,1909307.0,90.0,3627856.0,1980-09-20,NÃO INFORMADO
7570004,1983-11-09,F,16234782,1076,MENSAL,1,95594874,204376,2022-01-26,10,9999,10.0,,,IPCA,400000.0,1902412.0,100.0,3627889.0,2020-06-17,MASCULINO
7570051,1996-08-13,M,16234997,895,MENSAL,1,95594815,203045,2022-01-21,30,9999,,,,IPCA,180000.0,,,,,
7571102,2004-07-15,M,16238817,895,MENSAL,1,95594786,203045,2022-02-03,15,9999,,,,IPCA,102654.74,1891285.0,100.0,3628160.0,1969-07-19,FEMININO
7571106,1989-01-30,M,16238813,896,MENSAL,1,95594776,203046,2022-01-11,32,9999,20.0,,,IPCA,150000.0,,,,,
823117,1993-03-29,M,16238734,896,MENSAL,1,95594764,203046,2022-01-11,31,9999,20.0,,,IPCA,200000.0,1892633.0,100.0,3454781.0,1994-12-01,FEMININO
7572355,1972-10-03,M,16241524,1072,MENSAL,1,95594609,204377,2022-01-21,10,10,,,,IPCA,600000.0,,,,,
7572355,1972-10-03,M,16241527,1073,MENSAL,1,95594608,204373,2022-01-21,9999,9999,,,,IPCA,400000.0,,,,,
5904871,1982-01-14,M,16235393,1072,MENSAL,1,95594391,204377,2022-01-21,25,25,,,,IPCA,1000000.0,1856141.0,25.0,3627973.0,2018-03-07,MASCULINO
5904871,1982-01-14,M,16235393,1072,MENSAL,1,95594391,204377,2022-01-21,25,25,,,,IPCA,1000000.0,1856244.0,25.0,3627972.0,2016-03-24,MASCULINO
5904871,1982-01-14,M,16235393,1072,MENSAL,1,95594391,204377,2022-01-21,25,25,,,,IPCA,1000000.0,1856651.0,50.0,3627971.0,1983-01-17,NÃO INFORMADO
7570725,1975-04-01,M,16238290,1072,MENSAL,1,95594382,204377,2022-01-14,10,10,,,,IPCA,400000.0,1857848.0,100.0,3628106.0,1980-09-23,NÃO INFORMADO
7569923,1956-05-25,M,16234635,1074,ANUAL,1,95594365,204374,2022-01-11,10,9999,,,,IPCA,500000.0,1849207.0,100.0,3627866.0,1963-12-24,NÃO INFORMADO
7571167,1996-08-08,F,16238956,1072,MENSAL,1,95594312,204377,2022-01-16,20,20,,,,IPCA,1000000.0,,,,,
7572333,1987-12-16,F,16241403,1072,MENSAL,1,95594290,204377,2022-01-16,15,15,,,,IPCA,1000000.0,1841126.0,100.0,3628250.0,1987-03-05,NÃO INFORMADO
3579180,1963-04-13,M,16241333,1074,ANUAL,1,95594163,204374,2022-01-16,10,9999,,,,IPCA,1500000.0,1838749.0,50.0,3628226.0,1992-02-09,MASCULINO
3579180,1963-04-13,M,16241333,1074,ANUAL,1,95594163,204374,2022-01-16,10,9999,,,,IPCA,1500000.0,1838851.0,50.0,3628225.0,1991-02-02,MASCULINO
7572349,1983-09-21,F,16241492,1075,MENSAL,1,95593965,204375,2022-01-21,30,9999,20.0,,,IPCA,400000.0,1719838.0,50.0,3628274.0,1976-02-17,MASCULINO
7572349,1983-09-21,F,16241492,1075,MENSAL,1,95593965,204375,2022-01-21,30,9999,20.0,,,IPCA,400000.0,1719889.0,50.0,3628273.0,2020-06-08,MASCULINO
7570054,1955-12-11,M,16234973,895,MENSAL,1,95593577,203045,2022-01-11,15,9999,,,,IPCA,250000.0,827996.0,50.0,3627908.0,1987-04-29,MASCULINO
7570054,1955-12-11,M,16234973,895,MENSAL,1,95593577,203045,2022-01-11,15,9999,,,,IPCA,250000.0,828251.0,50.0,3627907.0,1994-05-24,MASCULINO
1839175,1980-06-23,F,16227606,1073,MENSAL,1,95522235,204373,2022-01-24,9999,9999,,,,IPCA,557000.0,1909512.0,100.0,3338373.0,1976-03-11,NÃO INFORMADO
3153640,1982-01-18,F,16228238,1072,MENSAL,1,95522202,204377,2022-01-11,15,15,,,,IPCA,1000000.0,1902936.0,100.0,3627556.0,1918-07-18,MASCULINO
7568693,1978-01-02,F,16228284,1073,ANUAL,1,95522182,204373,2022-01-06,9999,9999,,,,IPCA,1019390.5,1909308.0,100.0,3627576.0,1954-02-28,FEMININO
437437,1958-09-01,M,16228280,1072,MENSAL,1,95522181,204377,2022-01-06,10,10,,,,IPCA,400000.0,1910886.0,30.0,3627571.0,2001-03-16,MASCULINO
437437,1958-09-01,M,16228280,1072,MENSAL,1,95522181,204377,2022-01-06,10,10,,,,IPCA,400000.0,1911294.0,30.0,3627572.0,2004-05-04,MASCULINO
437437,1958-09-01,M,16228280,1072,MENSAL,1,95522181,204377,2022-01-06,10,10,,,,IPCA,400000.0,1911498.0,40.0,3627573.0,1981-05-31,NÃO INFORMADO
7568196,1981-04-17,M,16227620,1072,MENSAL,1,95522174,204377,2022-01-21,10,10,,,,IPCA,700000.0,1902790.0,100.0,3627362.0,2017-09-03,MASCULINO
3063901,1982-04-13,F,16224713,895,MENSAL,1,95521811,203045,2022-01-25,20,9999,,,,IPCA,75703.12,1891438.0,25.0,3626942.0,1950-08-25,FEMININO
3063901,1982-04-13,F,16224713,895,MENSAL,1,95521811,203045,2022-01-25,20,9999,,,,IPCA,75703.12,1891641.0,25.0,2699585.0,1945-12-12,MASCULINO
3063901,1982-04-13,F,16224713,895,MENSAL,1,95521811,203045,2022-01-25,20,9999,,,,IPCA,75703.12,1891794.0,50.0,3626940.0,2019-04-16,MASCULINO
3857970,1984-08-03,M,16228353,1072,MENSAL,1,95521757,204377,2022-01-16,30,30,,,,IPCA,500000.0,1886775.0,50.0,3627593.0,2017-01-05,MASCULINO
3857970,1984-08-03,M,16228353,1072,MENSAL,1,95521757,204377,2022-01-16,30,30,,,,IPCA,500000.0,1886876.0,25.0,2964726.0,1988-04-08,NÃO INFORMADO
3857970,1984-08-03,M,16228353,1072,MENSAL,1,95521757,204377,2022-01-16,30,30,,,,IPCA,500000.0,1887030.0,25.0,3627594.0,2005-05-18,FEMININO
206183,1990-03-05,F,16228168,1074,MENSAL,1,95521749,204374,2022-01-11,10,9999,,,,IPCA,500000.0,,,,,
1782121,1978-09-25,M,16228178,1072,MENSAL,1,95521747,204377,2022-01-16,10,10,,,,IPCA,691000.0,,,,,
713094,1976-02-09,M,16228384,1072,MENSAL,1,95521746,204377,2022-01-16,10,10,,,,IPCA,691000.0,1887176.0,27.48,3639457.0,1980-03-06,
713094,1976-02-09,M,16228384,1072,MENSAL,1,95521746,204377,2022-01-16,10,10,,,,IPCA,691000.0,1887381.0,30.0,3639459.0,2005-04-12,
713094,1976-02-09,M,16228384,1072,MENSAL,1,95521746,204377,2022-01-16,10,10,,,,IPCA,691000.0,1889381.0,12.52,3639462.0,1953-05-06,
713094,1976-02-09,M,16228384,1072,MENSAL,1,95521746,204377,2022-01-16,10,10,,,,IPCA,691000.0,1889839.0,30.0,3639458.0,2017-07-05,
7568707,1986-12-10,F,16228347,1074,MENSAL,1,95521738,204374,2022-01-11,10,9999,,,,IPCA,500000.0,,,,,
2942774,1960-11-30,F,16228306,1073,ANUAL,1,95521724,204373,2022-01-16,30,9999,,,,IPCA,1647182.54,1888498.0,25.0,3214597.0,1997-09-24,MASCULINO
2942774,1960-11-30,F,16228306,1073,ANUAL,1,95521724,204373,2022-01-16,30,9999,,,,IPCA,1647182.54,1888600.0,25.0,3214598.0,1992-10-28,MASCULINO
2942774,1960-11-30,F,16228306,1073,ANUAL,1,95521724,204373,2022-01-16,30,9999,,,,IPCA,1647182.54,1889059.0,25.0,3290158.0,1956-01-23,NÃO INFORMADO
2942774,1960-11-30,F,16228306,1073,ANUAL,1,95521724,204373,2022-01-16,30,9999,,,,IPCA,1647182.54,1889110.0,25.0,3172559.0,1996-04-03,MASCULINO
3416398,1974-03-17,F,16228214,1073,MENSAL,1,95521721,204373,2022-01-02,30,9999,,,,IPCA,1700000.0,1888854.0,100.0,3627539.0,1979-08-02,MASCULINO
7566029,1969-04-04,F,16223561,1073,MENSAL,1,95521718,204373,2022-02-02,30,9999,,,,IPCA,1700000.0,1886913.0,100.0,3626873.0,1990-01-11,MASCULINO
6232039,1991-01-31,M,16228244,1072,MENSAL,1,95521581,204377,2022-01-11,30,30,,,,IPCA,500000.0,1880844.0,100.0,3627558.0,2021-10-24,MASCULINO
7567048,1979-08-24,F,16225287,1072,MENSAL,1,95521572,204377,2022-01-06,25,25,,,,IPCA,700000.0,1878747.0,100.0,3627012.0,2013-02-15,MASCULINO
7566004,1987-10-30,F,16223865,895,MENSAL,1,95521290,203045,2022-01-06,30,9999,,,,IPCA,112614.69,,,,,
7567515,1966-03-17,M,16226976,1074,ANUAL,1,95521243,204374,2022-01-11,10,9999,,,,IPCA,400000.0,1825993.0,100.0,3627293.0,2008-10-10,MASCULINO
2714321,1977-01-23,M,16227945,1072,MENSAL,1,95521165,204377,2022-01-26,10,10,,,,IPCA,400000.0,,,,,
7568506,1979-02-24,M,16228097,1072,MENSAL,1,95521123,204377,2022-01-21,20,20,,,,IPCA,500000.0,,,,,
7565806,1979-07-11,M,16223109,896,MENSAL,1,95501685,203046,2022-01-21,22,9999,10.0,,,IPCA,100000.0,,,,,
7515315,1960-07-20,M,16222702,895,MENSAL,1,95501675,203045,2022-01-17,9999,9999,,,,IPCA,188961.95,,,,,
1340287,1960-08-07,M,16222903,895,MENSAL,1,95501674,203045,2022-02-03,9999,9999,,,,IPCA,63311.57,1893284.0,100.0,3626686.0,2016-06-19,MASCULINO
398827,1956-07-18,F,16223364,895,MENSAL,1,95501673,203045,2022-01-11,25,9999,,,,IPCA,40758.57,1893437.0,100.0,3094656.0,2000-01-03,MASCULINO
7560682,1988-03-21,M,16222466,895,MENSAL,1,95501672,203045,2022-01-17,9999,9999,,,,IPCA,400000.0,1891591.0,100.0,3626560.0,1952-12-15,FEMININO
7565693,1983-05-30,M,16222507,1072,MENSAL,1,95501198,204377,2022-01-31,30,30,,,,IPCA,400000.0,1739408.0,50.0,3626574.0,2016-11-12,MASCULINO
7565693,1983-05-30,M,16222507,1072,MENSAL,1,95501198,204377,2022-01-31,30,30,,,,IPCA,400000.0,1739458.0,50.0,3626573.0,1981-12-16,NÃO INFORMADO
3907010,1986-10-05,M,16221612,1075,MENSAL,1,95500245,204375,2022-01-11,20,9999,20.0,,,IPCA,442370.88,1906548.0,100.0,3512781.0,1991-04-17,MASCULINO
7565273,1955-04-01,F,16220815,1073,ANUAL,1,95500242,204373,2022-01-06,30,9999,,,,IPCA,1114512.4,1902433.0,100.0,3626078.0,1953-06-20,NÃO INFORMADO
4145789,1977-03-07,F,16221171,1072,MENSAL,1,95500222,204377,2022-01-21,20,20,,,,IPCA,1000000.0,1908848.0,100.0,2752837.0,2012-10-19,MASCULINO
2341063,1962-04-09,M,16220936,1073,MENSAL,1,95500213,204373,2022-02-02,30,9999,,,,IPCA,1584847.61,1902381.0,100.0,3075426.0,1989-08-24,MASCULINO
3406683,1980-03-24,M,16221497,1072,MENSAL,1,95500199,204377,2022-01-11,15,15,,,,IPCA,1000000.0,,,,,
7565534,1965-10-03,F,16221772,1076,MENSAL,1,95500018,204376,2022-01-21,10,9999,10.0,,,IPCA,1000000.0,1899530.0,33.0,3626384.0,1974-01-20,NÃO INFORMADO
7565534,1965-10-03,F,16221772,1076,MENSAL,1,95500018,204376,2022-01-21,10,9999,10.0,,,IPCA,1000000.0,1899888.0,33.0,3626385.0,1991-12-18,MASCULINO
7565534,1965-10-03,F,16221772,1076,MENSAL,1,95500018,204376,2022-01-21,10,9999,10.0,,,IPCA,1000000.0,1900091.0,34.0,3626386.0,1993-11-24,MASCULINO
7565305,1979-08-09,F,16220903,896,MENSAL,1,95499924,203046,2022-01-21,9999,9999,10.0,,,IPCA,100000.0,,,,,
6266222,1995-01-26,F,16221458,895,MENSAL,1,95499923,203045,2022-01-31,15,9999,,,,IPCA,83185.64,1892327.0,100.0,3482822.0,1991-07-16,MASCULINO
1152615,1977-05-01,F,16221138,1072,MENSAL,1,95499909,204377,2022-02-15,30,30,,,,IPCA,1017862.59,,,,,
7565313,1985-09-12,F,16220930,1072,MENSAL,1,95499895,204377,2022-01-11,25,25,,,,IPCA,500000.0,1886834.0,100.0,3626113.0,1971-05-27,NÃO INFORMADO
7565353,1996-07-18,M,16221135,1072,MENSAL,1,95499882,204377,2022-01-16,30,30,,,,IPCA,2320000.0,,,,,
7565353,1996-07-18,M,16221136,1075,MENSAL,1,95499881,204375,2022-01-16,9999,9999,30.0,,,IPCA,400000.0,,,,,
2262917,1976-11-12,M,16220922,1072,MENSAL,1,95499790,204377,2022-01-21,15,15,,,,IPCA,400000.0,,,,,
7565339,1974-12-25,M,16221078,1075,MENSAL,1,95499774,204375,2022-01-21,9999,9999,10.0,,,IPCA,506105.7,,,,,
1117916,1950-11-21,M,16221211,1073,MENSAL,1,95499616,204373,2022-01-31,9999,9999,,,,IPCA,543048.67,1855321.0,100.0,2789308.0,1948-09-18,NÃO INFORMADO
7565320,1989-07-04,M,16220993,1074,MENSAL,1,95499381,204374,2022-01-21,10,9999,,,,IPCA,3000000.0,1780140.0,90.0,3626126.0,1962-01-08,FEMININO
7565320,1989-07-04,M,16220993,1074,MENSAL,1,95499381,204374,2022-01-21,10,9999,,,,IPCA,3000000.0,1780191.0,5.0,3626127.0,1959-05-30,MASCULINO
